"Transaction unique identifier","Price","Date of Transfer","Property Type","Old/New","Duration","Town/City","District","County","PPDCategory Type","Record Status - monthly file only"
"{4C4EE000-2D45-1854-E050-A8C063054F34}","200000","2017-03-16 00:00","F","N","L","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D46-1854-E050-A8C063054F34}","180000","2017-03-20 00:00","D","N","F","DRIFFIELD","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D47-1854-E050-A8C063054F34}","253000","2017-02-16 00:00","D","N","F","DRIFFIELD","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D48-1854-E050-A8C063054F34}","47500","2017-02-28 00:00","F","N","F","BRIDLINGTON","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2AC5-1854-E050-A8C063054F34}","200000","2017-03-27 00:00","S","N","F","BRIGHOUSE","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2AC6-1854-E050-A8C063054F34}","125000","2017-02-24 00:00","F","N","L","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AC7-1854-E050-A8C063054F34}","90000","2017-03-17 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AC8-1854-E050-A8C063054F34}","250000","2017-03-10 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AC9-1854-E050-A8C063054F34}","96500","2017-03-03 00:00","S","N","F","BATLEY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2ACA-1854-E050-A8C063054F34}","135000","2017-01-20 00:00","T","N","F","NORMANTON","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2ACB-1854-E050-A8C063054F34}","190000","2017-03-08 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2ACC-1854-E050-A8C063054F34}","92000","2017-02-24 00:00","F","N","L","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2ACD-1854-E050-A8C063054F34}","110000","2017-03-02 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2ACE-1854-E050-A8C063054F34}","160000","2017-03-02 00:00","S","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2ACF-1854-E050-A8C063054F34}","165000","2017-03-03 00:00","T","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD0-1854-E050-A8C063054F34}","135000","2017-03-16 00:00","F","N","L","BINGLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD1-1854-E050-A8C063054F34}","338000","2017-02-24 00:00","D","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD2-1854-E050-A8C063054F34}","120000","2017-03-17 00:00","S","N","F","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD3-1854-E050-A8C063054F34}","135000","2017-02-23 00:00","T","N","F","HEBDEN BRIDGE","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD4-1854-E050-A8C063054F34}","78000","2017-03-24 00:00","T","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD5-1854-E050-A8C063054F34}","72500","2017-03-16 00:00","F","N","L","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD6-1854-E050-A8C063054F34}","98000","2017-03-10 00:00","T","N","F","OSSETT","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD7-1854-E050-A8C063054F34}","99000","2017-03-22 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD8-1854-E050-A8C063054F34}","272500","2017-02-22 00:00","D","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2AD9-1854-E050-A8C063054F34}","120000","2017-03-17 00:00","S","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2ADA-1854-E050-A8C063054F34}","90000","2017-02-28 00:00","S","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2ADC-1854-E050-A8C063054F34}","295000","2017-02-23 00:00","T","N","F","ILKLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2ADD-1854-E050-A8C063054F34}","154000","2017-03-01 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2ADE-1854-E050-A8C063054F34}","152500","2017-03-03 00:00","T","N","F","OTLEY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2ADF-1854-E050-A8C063054F34}","210000","2017-02-24 00:00","F","N","L","ILKLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AE0-1854-E050-A8C063054F34}","204995","2017-03-10 00:00","D","N","F","CLECKHEATON","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2AE1-1854-E050-A8C063054F34}","320000","2017-03-01 00:00","D","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AE3-1854-E050-A8C063054F34}","165000","2017-02-24 00:00","D","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2AE4-1854-E050-A8C063054F34}","167000","2017-03-03 00:00","T","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AE5-1854-E050-A8C063054F34}","110000","2017-02-10 00:00","T","N","F","PUDSEY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2AE7-1854-E050-A8C063054F34}","230000","2017-03-01 00:00","D","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AE8-1854-E050-A8C063054F34}","295000","2017-02-17 00:00","D","N","L","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-26B0-1854-E050-A8C063054F34}","51000","2017-03-15 00:00","T","N","L","TODMORDEN","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-26B4-1854-E050-A8C063054F34}","70000","2017-03-01 00:00","F","N","L","SHIPLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26B5-1854-E050-A8C063054F34}","340000","2017-03-01 00:00","T","N","F","WETHERBY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26B6-1854-E050-A8C063054F34}","222000","2017-03-22 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26B7-1854-E050-A8C063054F34}","475000","2017-03-14 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26B8-1854-E050-A8C063054F34}","60000","2017-03-24 00:00","T","N","F","MIRFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-26B9-1854-E050-A8C063054F34}","115000","2017-03-24 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26BA-1854-E050-A8C063054F34}","280000","2017-02-17 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26BB-1854-E050-A8C063054F34}","285000","2017-03-03 00:00","S","N","F","SHIPLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26BC-1854-E050-A8C063054F34}","115000","2017-03-10 00:00","T","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-26BD-1854-E050-A8C063054F34}","305000","2017-02-14 00:00","T","N","F","ILKLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26BE-1854-E050-A8C063054F34}","150000","2017-02-16 00:00","S","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-26BF-1854-E050-A8C063054F34}","61000","2017-02-24 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26C0-1854-E050-A8C063054F34}","190000","2017-02-24 00:00","S","N","F","PUDSEY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26C1-1854-E050-A8C063054F34}","165000","2017-01-31 00:00","D","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-26C2-1854-E050-A8C063054F34}","264950","2017-02-16 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26C3-1854-E050-A8C063054F34}","100000","2017-01-27 00:00","D","N","F","DEWSBURY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-26C4-1854-E050-A8C063054F34}","342500","2017-02-17 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26C5-1854-E050-A8C063054F34}","70000","2017-01-20 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-26C6-1854-E050-A8C063054F34}","100000","2017-02-10 00:00","T","N","F","SOWERBY BRIDGE","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-26C7-1854-E050-A8C063054F34}","66000","2017-03-17 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26C8-1854-E050-A8C063054F34}","295000","2017-02-24 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26C9-1854-E050-A8C063054F34}","126000","2017-02-17 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26CA-1854-E050-A8C063054F34}","170500","2017-02-24 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-26CB-1854-E050-A8C063054F34}","147500","2017-02-28 00:00","T","N","F","SHIPLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26CC-1854-E050-A8C063054F34}","92000","2017-02-24 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26CD-1854-E050-A8C063054F34}","47000","2017-02-24 00:00","T","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26CE-1854-E050-A8C063054F34}","98000","2017-03-10 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26CF-1854-E050-A8C063054F34}","85000","2017-02-24 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-26D0-1854-E050-A8C063054F34}","210000","2017-02-28 00:00","D","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-26D1-1854-E050-A8C063054F34}","397000","2017-03-08 00:00","D","N","F","TODMORDEN","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-26D2-1854-E050-A8C063054F34}","138000","2017-02-27 00:00","T","N","F","TODMORDEN","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-26D3-1854-E050-A8C063054F34}","81000","2017-02-17 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-28DA-1854-E050-A8C063054F34}","134000","2017-03-10 00:00","D","N","F","KNOTTINGLEY","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-28DB-1854-E050-A8C063054F34}","69000","2017-03-17 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-28DC-1854-E050-A8C063054F34}","138000","2017-02-22 00:00","T","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-28DE-1854-E050-A8C063054F34}","82750","2017-03-17 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-28DF-1854-E050-A8C063054F34}","120000","2017-02-24 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28E0-1854-E050-A8C063054F34}","200000","2017-02-17 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28E1-1854-E050-A8C063054F34}","385000","2017-03-03 00:00","D","N","F","BINGLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-28E2-1854-E050-A8C063054F34}","375000","2017-02-23 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28E3-1854-E050-A8C063054F34}","80000","2017-03-03 00:00","T","N","F","HALIFAX","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-28E4-1854-E050-A8C063054F34}","261000","2017-02-24 00:00","D","N","F","MIRFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-28E5-1854-E050-A8C063054F34}","83500","2017-03-16 00:00","T","N","L","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-28E6-1854-E050-A8C063054F34}","138000","2017-02-02 00:00","S","N","F","KNOTTINGLEY","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-28E7-1854-E050-A8C063054F34}","44000","2017-03-23 00:00","T","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-28E8-1854-E050-A8C063054F34}","285000","2017-02-21 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28E9-1854-E050-A8C063054F34}","140000","2017-01-31 00:00","T","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-28EB-1854-E050-A8C063054F34}","250000","2017-02-24 00:00","S","N","L","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-28EC-1854-E050-A8C063054F34}","348000","2017-02-24 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28ED-1854-E050-A8C063054F34}","160000","2017-02-17 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28EE-1854-E050-A8C063054F34}","92000","2017-03-17 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28EF-1854-E050-A8C063054F34}","145000","2017-02-24 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28F0-1854-E050-A8C063054F34}","130000","2017-02-28 00:00","T","N","F","BINGLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-28F1-1854-E050-A8C063054F34}","107000","2017-03-10 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28F3-1854-E050-A8C063054F34}","236000","2017-02-24 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-28F4-1854-E050-A8C063054F34}","205000","2017-02-08 00:00","D","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-28F5-1854-E050-A8C063054F34}","110000","2017-02-17 00:00","T","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-28F6-1854-E050-A8C063054F34}","150000","2017-03-09 00:00","D","N","F","BATLEY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-28F7-1854-E050-A8C063054F34}","85000","2017-03-17 00:00","S","N","F","BATLEY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-28F8-1854-E050-A8C063054F34}","59500","2017-03-03 00:00","T","N","F","BATLEY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-28F9-1854-E050-A8C063054F34}","189995","2017-02-22 00:00","D","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-28FA-1854-E050-A8C063054F34}","40000","2017-03-08 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-28FB-1854-E050-A8C063054F34}","118000","2017-03-10 00:00","S","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-28FC-1854-E050-A8C063054F34}","158000","2017-03-10 00:00","T","N","F","SOWERBY BRIDGE","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-28FD-1854-E050-A8C063054F34}","160000","2017-03-10 00:00","S","N","F","MIRFIELD","KIRKLEES","WEST YORKSHIRE","B","A"
"{50F18102-A651-9FD5-E050-A8C063054923}","758000","2017-05-19 00:00","T","N","F","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{4C4EE000-2D4B-1854-E050-A8C063054F34}","123500","2017-03-23 00:00","T","N","F","GOOLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{50F18102-A652-9FD5-E050-A8C063054923}","752000","2017-04-25 00:00","T","N","F","LONDON","LEWISHAM","GREATER LONDON","A","A"
"{4C4EE000-2D4D-1854-E050-A8C063054F34}","292780","2017-02-03 00:00","S","N","F","COTTINGHAM","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D4E-1854-E050-A8C063054F34}","257100","2017-02-17 00:00","D","N","F","GOOLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D4F-1854-E050-A8C063054F34}","114000","2017-02-07 00:00","F","N","L","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D50-1854-E050-A8C063054F34}","183000","2017-02-24 00:00","D","N","F","HULL","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D51-1854-E050-A8C063054F34}","225000","2017-02-28 00:00","D","N","F","DRIFFIELD","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D52-1854-E050-A8C063054F34}","108500","2017-02-23 00:00","T","N","F","GOOLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D53-1854-E050-A8C063054F34}","183000","2017-02-16 00:00","T","N","F","YORK","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D54-1854-E050-A8C063054F34}","116000","2017-02-16 00:00","T","N","F","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D55-1854-E050-A8C063054F34}","130000","2017-03-03 00:00","S","N","F","DRIFFIELD","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D56-1854-E050-A8C063054F34}","130000","2017-02-28 00:00","D","N","F","YORK","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D57-1854-E050-A8C063054F34}","181000","2017-03-03 00:00","S","N","F","BROUGH","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D58-1854-E050-A8C063054F34}","122000","2017-02-27 00:00","T","N","F","DRIFFIELD","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D59-1854-E050-A8C063054F34}","285000","2017-02-17 00:00","D","N","F","GOOLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D5A-1854-E050-A8C063054F34}","135000","2017-02-24 00:00","S","N","F","DRIFFIELD","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D5B-1854-E050-A8C063054F34}","292500","2017-02-15 00:00","D","N","F","NORTH FERRIBY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D5C-1854-E050-A8C063054F34}","117500","2017-03-24 00:00","S","N","F","HESSLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D5D-1854-E050-A8C063054F34}","199000","2017-02-03 00:00","D","N","F","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D5E-1854-E050-A8C063054F34}","152950","2017-02-17 00:00","S","N","F","BROUGH","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D5F-1854-E050-A8C063054F34}","425000","2017-02-10 00:00","D","N","F","YORK","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D60-1854-E050-A8C063054F34}","390000","2017-03-17 00:00","D","N","F","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D61-1854-E050-A8C063054F34}","185000","2017-03-15 00:00","T","N","F","BRIDLINGTON","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D62-1854-E050-A8C063054F34}","248500","2017-03-21 00:00","D","N","F","GOOLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D63-1854-E050-A8C063054F34}","180000","2017-03-10 00:00","S","N","F","BROUGH","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D64-1854-E050-A8C063054F34}","110000","2017-03-10 00:00","T","N","F","DRIFFIELD","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D65-1854-E050-A8C063054F34}","175000","2017-02-24 00:00","S","N","F","BRIDLINGTON","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D66-1854-E050-A8C063054F34}","410000","2017-02-21 00:00","D","N","F","BRIDLINGTON","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2D67-1854-E050-A8C063054F34}","445000","2017-03-08 00:00","D","N","F","DRIFFIELD","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","A","A"
"{4C4EE000-2AE9-1854-E050-A8C063054F34}","170000","2017-02-24 00:00","S","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2AEA-1854-E050-A8C063054F34}","160000","2017-03-03 00:00","S","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2AEB-1854-E050-A8C063054F34}","255000","2017-02-13 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2AEC-1854-E050-A8C063054F34}","152000","2017-02-21 00:00","S","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2AED-1854-E050-A8C063054F34}","175000","2017-01-30 00:00","S","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AEE-1854-E050-A8C063054F34}","50000","2017-03-09 00:00","T","N","F","DEWSBURY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2AEF-1854-E050-A8C063054F34}","237000","2017-02-17 00:00","D","N","L","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF0-1854-E050-A8C063054F34}","172000","2017-03-15 00:00","S","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF1-1854-E050-A8C063054F34}","190000","2017-02-03 00:00","D","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF2-1854-E050-A8C063054F34}","750000","2017-03-10 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF3-1854-E050-A8C063054F34}","245000","2017-03-17 00:00","D","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF4-1854-E050-A8C063054F34}","449950","2017-01-27 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF5-1854-E050-A8C063054F34}","124000","2017-03-09 00:00","S","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF6-1854-E050-A8C063054F34}","73000","2017-03-13 00:00","S","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF7-1854-E050-A8C063054F34}","95000","2017-02-17 00:00","T","N","F","BATLEY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF8-1854-E050-A8C063054F34}","100500","2017-03-10 00:00","S","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AF9-1854-E050-A8C063054F34}","133000","2017-03-03 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","B","A"
"{4C4EE000-2AFA-1854-E050-A8C063054F34}","200000","2017-03-23 00:00","D","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2AFB-1854-E050-A8C063054F34}","177500","2017-02-22 00:00","S","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2AFC-1854-E050-A8C063054F34}","155000","2017-03-08 00:00","T","N","F","OTLEY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2AFD-1854-E050-A8C063054F34}","154000","2017-02-20 00:00","S","N","F","BRIGHOUSE","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2AFE-1854-E050-A8C063054F34}","107000","2017-02-28 00:00","T","N","F","BRADFORD","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2AFF-1854-E050-A8C063054F34}","90000","2017-02-17 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2B00-1854-E050-A8C063054F34}","165000","2017-01-24 00:00","D","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2B01-1854-E050-A8C063054F34}","292500","2017-03-22 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2B02-1854-E050-A8C063054F34}","135000","2017-02-27 00:00","S","N","L","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2B03-1854-E050-A8C063054F34}","145000","2017-03-03 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2B04-1854-E050-A8C063054F34}","180000","2017-03-10 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2B05-1854-E050-A8C063054F34}","148000","2017-03-20 00:00","T","N","F","WAKEFIELD","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2B06-1854-E050-A8C063054F34}","130000","2017-03-07 00:00","F","N","L","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2B08-1854-E050-A8C063054F34}","122000","2017-02-28 00:00","S","N","F","HOLMFIRTH","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2B09-1854-E050-A8C063054F34}","140000","2017-03-10 00:00","S","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-26D4-1854-E050-A8C063054F34}","133000","2017-03-16 00:00","S","N","F","NORMANTON","WAKEFIELD","WEST YORKSHIRE","A","A"
